Latitude,Longitude,Rx(dB),Best unit
-2.73725,-44.31634,15.70000,"6"
-2.73725,-44.31274,11.30000,"0"
-2.73725,-44.30914,10.40000,"0"
-2.73725,-44.30555,10.70000,"0"
-2.73725,-44.30195,4.70000,"0"
-2.73725,-44.29835,11.40000,"0"
-2.73725,-44.29475,10.30000,"0"
-2.73725,-44.29116,8.00000,"0"
-2.73725,-44.28756,8.60000,"0"
-2.73725,-44.28396,12.60000,"0"
-2.73725,-44.28036,12.60000,"0"
-2.73725,-44.27676,13.40000,"0"
-2.73725,-44.27317,18.90000,"4"
-2.73725,-44.26957,19.40000,"4"
-2.73725,-44.26597,6.60000,"4"
-2.74085,-44.38469,12.80000,"6"
-2.74085,-44.38109,13.00000,"6"
-2.74085,-44.37749,13.10000,"6"
-2.74085,-44.37390,14.70000,"6"
-2.74085,-44.37030,13.40000,"6"
-2.74085,-44.36670,12.30000,"6"
-2.74085,-44.36311,13.10000,"6"
-2.74085,-44.35950,15.20000,"6"
-2.74085,-44.35591,17.70000,"6"
-2.74085,-44.35231,20.40000,"6"
-2.74085,-44.34872,26.50000,"6"
-2.74085,-44.34512,31.60000,"6"
-2.74085,-44.34152,29.60000,"6"
-2.74085,-44.33792,20.60000,"6"
-2.74085,-44.33432,25.00000,"6"
-2.74085,-44.33073,20.80000,"6"
-2.74085,-44.32713,18.20000,"6"
-2.74085,-44.32353,23.70000,"6"
-2.74085,-44.31993,27.50000,"6"
-2.74085,-44.31634,21.90000,"6"
-2.74085,-44.31274,18.10000,"0"
-2.74085,-44.30914,13.20000,"0"
-2.74085,-44.30554,11.00000,"0"
-2.74085,-44.30195,5.20000,"0"
-2.74085,-44.29835,3.20000,"0"
-2.74085,-44.29475,7.50000,"0"
-2.74085,-44.29115,7.40000,"0"
-2.74085,-44.28756,5.90000,"0"
-2.74085,-44.28396,2.10000,"0"
-2.74085,-44.28036,15.50000,"0"
-2.74085,-44.27676,6.00000,"0"
-2.74085,-44.27317,5.80000,"0"
-2.74444,-44.38469,15.30000,"6"
-2.74444,-44.38109,13.90000,"6"
-2.74444,-44.37749,11.70000,"6"
-2.74444,-44.37390,10.40000,"6"
-2.74444,-44.37030,13.90000,"6"
-2.74444,-44.36670,16.00000,"6"
-2.74444,-44.36311,12.20000,"6"
-2.74444,-44.35950,9.30000,"6"
-2.74444,-44.35591,10.80000,"6"
-2.74444,-44.35231,15.50000,"6"
-2.74444,-44.34872,22.50000,"6"
-2.74444,-44.34512,31.60000,"6"
-2.74444,-44.34152,32.20000,"6"
-2.74444,-44.33792,20.30000,"6"
-2.74444,-44.33432,16.00000,"6"
-2.74444,-44.33073,19.80000,"6"
-2.74444,-44.32713,19.80000,"6"
-2.74444,-44.32353,21.50000,"6"
-2.74444,-44.31993,24.30000,"6"
-2.74444,-44.31634,30.30000,"6"
-2.74444,-44.31274,10.80000,"0"
-2.74444,-44.30914,9.50000,"0"
-2.74444,-44.30555,11.20000,"0"
-2.74444,-44.30194,11.90000,"0"
-2.74444,-44.29835,7.00000,"0"
-2.74444,-44.29475,9.80000,"0"
-2.74444,-44.29115,7.70000,"0"
-2.74444,-44.28756,7.60000,"0"
-2.74444,-44.28396,4.30000,"0"
-2.74444,-44.28036,3.70000,"0"
-2.74444,-44.27676,2.20000,"0"
-2.74803,-44.38469,14.00000,"6"
-2.74803,-44.38109,15.30000,"6"
-2.74803,-44.37749,15.30000,"6"
-2.74803,-44.37390,10.50000,"6"
-2.74803,-44.37030,7.40000,"6"
-2.74803,-44.36670,13.80000,"6"
-2.74803,-44.36311,10.50000,"6"
-2.74803,-44.35951,10.00000,"6"
-2.74803,-44.35591,13.10000,"6"
-2.74803,-44.35231,12.50000,"6"
-2.74803,-44.34871,12.70000,"6"
-2.74803,-44.34512,12.70000,"6"
-2.74803,-44.34152,16.90000,"6"
-2.74803,-44.33792,20.40000,"6"
-2.74803,-44.33432,18.10000,"6"
-2.74803,-44.33073,19.10000,"6"
-2.74803,-44.32713,19.20000,"6"
-2.74803,-44.32353,24.30000,"6"
-2.74803,-44.31993,13.40000,"6"
-2.74803,-44.31634,25.00000,"6"
-2.74803,-44.31274,18.60000,"0"
-2.74803,-44.30914,11.40000,"6"
-2.74803,-44.30554,13.30000,"4"
-2.74803,-44.30194,10.10000,"4"
-2.74803,-44.29835,15.20000,"0"
-2.74803,-44.29475,11.50000,"6"
-2.74803,-44.29115,5.50000,"0"
-2.74803,-44.28756,2.70000,"0"
-2.74803,-44.28396,7.40000,"0"
-2.74803,-44.28036,4.50000,"0"
-2.75163,-44.38469,6.00000,"6"
-2.75163,-44.38110,12.60000,"6"
-2.75163,-44.37749,13.90000,"6"
-2.75163,-44.37389,16.70000,"6"
-2.75163,-44.37030,14.10000,"6"
-2.75163,-44.36670,9.40000,"6"
-2.75163,-44.36311,10.30000,"6"
-2.75163,-44.35950,14.40000,"6"
-2.75163,-44.35591,10.10000,"6"
-2.75163,-44.35231,7.30000,"6"
-2.75163,-44.34871,9.50000,"6"
-2.75163,-44.34512,9.60000,"6"
-2.75163,-44.34152,27.20000,"6"
-2.75163,-44.33792,15.70000,"6"
-2.75163,-44.33432,20.90000,"6"
-2.75163,-44.33073,21.90000,"6"
-2.75163,-44.32713,17.80000,"6"
-2.75163,-44.32353,7.70000,"0"
-2.75163,-44.31993,11.30000,"6"
-2.75163,-44.31634,13.10000,"6"
-2.75163,-44.31274,3.30000,"6"
-2.75163,-44.30914,16.40000,"6"
-2.75163,-44.30555,6.40000,"0"
-2.75163,-44.30194,14.40000,"0"
-2.75163,-44.29835,15.00000,"0"
-2.75163,-44.29475,6.20000,"0"
-2.75163,-44.29115,4.20000,"0"
-2.75163,-44.28756,3.00000,"0"
-2.75163,-44.28396,3.30000,"0"
-2.75522,-44.39188,5.30000,"6"
-2.75522,-44.38829,12.60000,"6"
-2.75522,-44.38469,12.50000,"6"
-2.75522,-44.38109,11.90000,"6"
-2.75522,-44.37749,12.90000,"6"
-2.75522,-44.37390,12.80000,"6"
-2.75522,-44.37030,9.30000,"6"
-2.75522,-44.36670,8.70000,"6"
-2.75522,-44.36310,6.70000,"6"
-2.75522,-44.35950,9.70000,"6"
-2.75522,-44.35591,10.30000,"6"
-2.75522,-44.35231,11.60000,"6"
-2.75522,-44.34872,10.80000,"6"
-2.75522,-44.34512,11.70000,"6"
-2.75522,-44.34152,8.50000,"0"
-2.75522,-44.33792,14.50000,"6"
-2.75522,-44.33432,17.20000,"6"
-2.75522,-44.33073,9.20000,"6"
-2.75522,-44.32713,18.30000,"6"
-2.75522,-44.32353,11.20000,"6"
-2.75522,-44.31993,7.30000,"0"
-2.75522,-44.31634,10.90000,"6"
-2.75522,-44.31274,14.70000,"6"
-2.75522,-44.30914,6.80000,"6"
-2.75522,-44.30554,11.50000,"0"
-2.75522,-44.30194,3.40000,"0"
-2.75522,-44.29835,4.20000,"6"
-2.75522,-44.29475,7.60000,"0"
-2.75522,-44.29115,11.20000,"0"
-2.75522,-44.28756,5.10000,"0"
-2.75881,-44.39188,9.20000,"6"
-2.75881,-44.38829,11.40000,"6"
-2.75881,-44.38469,5.30000,"6"
-2.75881,-44.38110,10.10000,"6"
-2.75881,-44.37749,11.20000,"6"
-2.75881,-44.35951,10.40000,"6"
-2.75881,-44.35591,3.00000,"6"
-2.75881,-44.35231,10.50000,"6"
-2.75881,-44.34872,6.90000,"6"
-2.75881,-44.34512,5.30000,"0"
-2.75881,-44.34152,9.30000,"6"
-2.75881,-44.33792,12.80000,"6"
-2.75881,-44.33432,6.60000,"6"
-2.75881,-44.33073,6.10000,"6"
-2.75881,-44.32713,7.40000,"6"
-2.75882,-44.32353,17.00000,"6"
-2.75881,-44.31993,8.10000,"0"
-2.75881,-44.31634,9.90000,"0"
-2.75881,-44.31274,4.70000,"0"
-2.75881,-44.30914,2.40000,"0"
-2.75881,-44.30554,9.90000,"0"
-2.75881,-44.30195,5.40000,"0"
-2.75881,-44.29835,8.30000,"0"
-2.75881,-44.29475,5.10000,"0"
-2.75881,-44.29116,1.30000,"0"
-2.76241,-44.39548,10.60000,"6"
-2.76241,-44.39188,9.00000,"6"
-2.76241,-44.38829,7.90000,"6"
-2.76241,-44.38469,11.60000,"6"
-2.76241,-44.35591,6.80000,"6"
-2.76241,-44.35231,8.70000,"6"
-2.76241,-44.34872,6.00000,"6"
-2.76241,-44.34512,8.30000,"6"
-2.76241,-44.34152,14.50000,"6"
-2.76241,-44.33792,13.00000,"6"
-2.76241,-44.33432,9.90000,"6"
-2.76241,-44.33073,10.70000,"0"
-2.76241,-44.32713,6.00000,"6"
-2.76241,-44.32353,-5.30000,"6"
-2.76241,-44.31993,2.10000,"0"
-2.76241,-44.31634,8.30000,"0"
-2.76241,-44.31274,8.30000,"6"
-2.76241,-44.30914,8.20000,"0"
-2.76241,-44.30554,7.50000,"0"
-2.76241,-44.30194,4.50000,"0"
-2.76241,-44.29835,6.20000,"0"
-2.76241,-44.29475,-4.20000,"0"
-2.76600,-44.39908,-6.30000,"6"
-2.76600,-44.39548,14.40000,"6"
-2.76600,-44.39188,10.60000,"6"
-2.76600,-44.34152,16.10000,"6"
-2.76600,-44.33792,14.10000,"6"
-2.76600,-44.33432,5.60000,"0"
-2.76600,-44.33073,12.10000,"6"
-2.76600,-44.32713,10.50000,"6"
-2.76600,-44.32353,7.80000,"0"
-2.76600,-44.31993,6.50000,"0"
-2.76600,-44.31634,8.70000,"0"
-2.76600,-44.31274,12.20000,"6"
-2.76600,-44.30914,9.00000,"0"
-2.76600,-44.30554,-4.30000,"0"
-2.76960,-44.40268,0.50000,"6"
-2.76960,-44.39908,3.40000,"0"
-2.76960,-44.39548,12.60000,"6"
-2.76960,-44.39188,8.80000,"6"
-2.76960,-44.33792,4.90000,"0"
-2.76960,-44.33432,8.00000,"6"
-2.76960,-44.33073,9.20000,"6"
-2.76960,-44.32713,9.00000,"6"
-2.76960,-44.32353,8.90000,"0"
-2.76960,-44.31993,5.40000,"0"
-2.76960,-44.31634,8.20000,"0"
-2.76960,-44.31274,8.70000,"0"
-2.76960,-44.30914,10.00000,"0"
-2.77319,-44.40268,-13.50000,"6"
-2.77319,-44.39908,4.90000,"0"
-2.77319,-44.39548,12.30000,"6"
-2.77319,-44.39188,5.30000,"6"
-2.77319,-44.33432,4.60000,"6"
-2.77319,-44.33073,11.30000,"6"
-2.77319,-44.32713,4.60000,"6"
-2.77319,-44.32353,11.00000,"0"
-2.77319,-44.31993,0.60000,"0"
-2.77319,-44.31634,4.80000,"0"
-2.77319,-44.31274,6.10000,"0"
-2.77319,-44.30914,-0.90000,"0"
-2.77678,-44.40268,-2.40000,"0"
-2.77678,-44.39908,-2.30000,"0"
-2.77678,-44.39548,3.50000,"0"
-2.77678,-44.39188,4.60000,"0"
-2.77678,-44.38828,3.10000,"6"
-2.77678,-44.33073,0.80000,"0"
-2.78038,-44.40627,-8.30000,"6"
-2.78038,-44.40268,-1.70000,"0"
-2.78038,-44.39908,6.20000,"6"
-2.78038,-44.39548,3.60000,"0"
-2.78038,-44.39188,8.40000,"6"
-2.78038,-44.38828,4.00000,"0"
-2.78397,-44.40627,1.30000,"0"
-2.78397,-44.40268,3.90000,"6"
-2.78397,-44.39908,4.70000,"0"
-2.78397,-44.39548,7.30000,"6"
-2.78397,-44.39188,8.20000,"6"
-2.78757,-44.40627,4.00000,"6"
-2.78757,-44.40268,2.90000,"6"
-2.78757,-44.39908,3.70000,"0"
-2.78757,-44.39548,6.10000,"6"
-2.78757,-44.39188,5.60000,"0"
-2.79116,-44.40627,7.20000,"6"
-2.79116,-44.40268,4.40000,"6"
-2.79116,-44.39908,7.60000,"6"
-2.79116,-44.39548,8.30000,"6"
-2.79116,-44.39188,8.50000,"0"
-2.79116,-44.38828,1.90000,"0"
-2.79475,-44.40987,-2.40000,"6"
-2.79475,-44.40627,6.00000,"6"
-2.79475,-44.40267,0.30000,"0"
-2.79475,-44.39908,-2.00000,"0"
-2.79475,-44.39548,-6.50000,"6"
-2.79475,-44.39188,8.00000,"0"
-2.79475,-44.38828,5.20000,"0"
-2.79835,-44.41347,-10.60000,"0"
-2.79835,-44.40987,-5.10000,"0"
